"Points:0","Points:1","Points:2"
55010,52856,17451
54849,52871,17812
55053,53409,16526
55092,53159,16780
54866,53470,16839
54851,53708,16574
55038,54104,15754
54902,54134,15995
54863,54353,15844
54810,54020,16299
54726,54348,16114
54576,54308,16446
54969,54818,15179
54967,54608,15383
54808,54848,15455
54670,54615,15949
54828,54595,15665
54769,55172,15223
55001,55769,14315
55129,55433,14352
54920,55578,14598
55090,55141,14661
54839,55366,14919
54891,56051,14295
54912,56276,14114
55103,56207,13858
55060,55987,14066
54972,56543,13860
54944,57114,13602
55152,57012,13352
55054,56784,13606
54831,56871,13887
55137,57501,13176
55252,57203,13132
55046,57347,13358
55321,57498,12931
55152,57778,13062
54961,58136,13188
55026,58469,13007
55226,58124,12861
55107,58823,12806
55137,59195,12662
55288,58924,12561
38919,79499,34656
38832,79113,34633
38587,78891,35239
54930,60570,12432
55171,60382,12254
54985,60208,12507
54882,60897,12353
55123,60703,12188
54781,61309,12268
55076,61084,12084
54629,61053,12541
55060,61371,11962
54976,61952,11659
55191,61956,11454
55177,61756,11615
55014,61676,11825
55151,62431,11049
55186,62168,11274
54957,62386,11262
54907,62612,11065
54646,62799,11087
54857,62843,10856
55173,62643,10822
55106,62933,10578
54778,63088,10642
54936,63400,10209
55164,63459,10044
55177,63273,10212
55008,63176,10396
55617,51818,18810
55742,51666,19192
55436,51903,19160
55555,51767,19477
55289,51960,19483
39869,80084,32666
40047,80428,32468
40003,80103,32325
38835,76880,33794
38828,77241,33831
38944,77068,33468
55407,51840,19716
55377,51826,19964
55618,51680,19821
55470,51729,20258
55779,51533,20181
55618,51602,20588
98609,78217,52756
55384,51722,20861
55280,51815,20573
55156,51858,20886
55592,51534,21659
55354,51669,21731
55427,51643,21503
55208,51770,21523
55263,51679,22342
55448,51593,22040
55515,52314,17307
55569,52150,17601
55364,52362,17611
55634,51968,18022
55339,52280,17922
55618,51899,18383
55389,52126,18291
55425,52028,18569
55297,52067,18892
55569,52637,16546
55609,52383,16914
55406,52664,16863
55400,52539,17107
55252,52579,17396
98308,78097,52495
55178,52841,17080
55330,52887,16670
55456,52913,16362
55359,53576,15700
55415,53347,15864
55199,53635,15948
55454,53083,16128
55263,53138,16447
55219,53399,16194
55428,53962,15154
55393,53737,15455
55219,54093,15415
55188,53845,15734
55039,53895,15976
55123,54577,15118
55295,54256,15106
55114,54390,15316
40848,73489,49207
40902,73273,49013
41040,73306,49373
55355,54746,14525
55317,54492,14835
55133,54797,14891
55325,55075,14294
54956,55052,14985
55195,55661,14070
55349,55316,14058
55394,55553,13804
55572,55447,13564
55526,55247,13790
55241,55899,13831
55465,55765,13539
55327,56115,13555
55283,56699,13308
55499,56618,13017
55403,56359,13295
55182,56430,13604
55342,56920,13118
55538,57497,12632
55468,57096,12864
55366,57810,12773
38925,76722,33529
55496,58469,12426
55699,58518,12156
55558,58207,12414
55210,58473,12781
55335,58633,12584
55381,58330,12607
55493,58751,12357
55604,59261,12102
55642,58955,12128
55415,59169,12344
55431,59460,12249
38455,86962,42181
38233,86804,42423
38414,87135,42527
55348,59727,12269
55228,60081,12294
55516,59961,12027
55239,59464,12465
55382,60263,12079
55573,60340,11863
55498,60668,11835
55302,60870,11952
55527,60931,11716
55344,60526,12032
55277,61160,11858
55475,61220,11648
55318,61473,11665
55401,61993,11248
55627,61741,11240
55403,61730,11433
55601,61435,11436
55503,62391,10837
55364,62224,11082
39860,79755,32432
39984,79811,32142
62062,96681,34249
61758,96648,34178
61754,96675,34468
98319,78118,57415
98033,78310,57480
54022,94226,56794
53782,94164,56890
54096,94096,57007
82428,80029,23334
82505,79647,23202
82308,79863,23096
55392,63290,10107
55391,63518,9908.7
55343,63034,10351
55615,51568,21011
55863,51427,20834
55840,51416,21175
55711,51424,22217
55509,51536,22366
55622,51432,22892
55812,51304,23107
55701,51338,23450
55535,51456,23225
55451,51475,23534
55578,51377,23780
55302,51532,23791
55941,51905,17229
56123,51654,17524
55820,51901,17621
55965,51688,17958
55980,51603,18330
55810,51761,18248
55912,51570,18911
55837,51557,19529
55998,51468,19244
55772,52344,16612
55909,52092,16816
55734,52148,17129
55716,52078,17374
55860,52804,15705
55959,52525,15926
55674,52781,16104
43714,90413,35613
43429,90172,35659
43517,90381,35948
55833,52442,16310
55618,53110,15764
55788,53098,15454
55990,53439,14671
55821,53466,14953
55776,53673,14803
55628,53635,15123
55575,53400,15489
55604,53884,14903
55555,54361,14512
55473,54154,14873
55829,54774,13607
55851,54502,13809
55650,54738,13976
55751,54358,14139
55553,54618,14270
55632,54986,13799
55484,55034,14035
55465,54839,14238
55659,55616,13296
55778,55312,13289
55685,55141,13579
55844,56071,12728
55949,55703,12750
55748,55846,13006
55859,55497,13025
56046,55885,12492
55618,56241,13009
55736,56428,12733
55529,55981,13297
55952,56252,12470
55741,57115,12464
55962,56949,12199
55891,56655,12403
55665,56785,12693
38070,82259,38963
37940,82183,39221
38016,82451,39228
55768,57498,12317
55899,57258,12201
38177,77263,36018
38211,77661,35944
38276,77473,35681
55613,57819,12442
38074,76774,36428
38068,77215,36421
38137,76978,36167
55927,58216,11935
55939,57867,11996
55758,58075,12186
55965,58546,11821
55817,58800,11952
38320,74839,36373
38273,74720,36670
38231,75033,36576
55801,59115,11906
54356,94122,56975
55928,59577,11674
55965,59266,11689
55762,59441,11884
55741,59776,11834
55715,60044,11799
55901,59892,11642
55566,59595,12066
55874,60235,11594
55757,60622,11603
55978,60863,11336
55699,61032,11524
55903,61204,11286
55877,61506,11172
55843,61777,11052
55661,62041,11011
55962,61957,10857
55834,62253,10737
56118,62427,10455
55730,62576,10548
55942,62724,10339
55632,63102,10177
55911,63186,10019
55928,62951,10184
98280,77770,52446
98483,77890,52614
55667,62847,10366
55418,62751,10565
55690,63587,9768.1
55969,63427,9827.8
55681,63354,9958.2
98038,78296,52326
56033,51154,23402
56206,51445,18172
56149,51425,18607
56142,51388,18958
56420,51191,18844
56281,51260,19223
56548,51068,19142
56503,51081,19445
81933,77558,49429
55949,51447,19843
47642,92740,58210
47425,92528,58266
47723,92619,58484
56041,51359,20143
55956,51394,20462
56253,51204,20312
56153,51247,20714
56084,51272,21043
56014,51293,21414
47211,92338,58253
46992,92129,58232
47202,92160,58481
97995,77702,57392
98265,77768,57368
98026,77956,57434
55709,51444,21945
55950,51291,22070
55916,51268,22742
56324,51779,16589
56410,51602,16850
56139,51835,16889
56453,51470,17156
56248,51642,17175
46803,91942,58208
46843,91788,58458
46954,91906,58466
56273,51463,17788
56389,51445,17453
56098,51976,16640
55985,52182,16459
56204,52002,16355
56131,52547,15568
56221,52293,15798
56081,52254,16133
56204,52913,14925
56054,52830,15308
55957,53073,15172
55790,53315,15185
56000,53219,14913
56176,53671,14041
56176,53424,14339
55927,53752,14428
56132,53927,13838
55953,53997,14112
56188,54049,13597
55982,54205,13842
56059,54391,13510
98259,77454,52428
98518,77562,52636
56088,54717,13169
55961,55137,13084
56044,55347,12800
56176,54957,12830
55872,54998,13346
56283,55747,12175
56365,55326,12267
56172,55507,12486
56245,55177,12560
56509,55467,11956
56151,56098,12223
56213,56366,12022
56405,56296,11766
56330,56060,11962
56061,56403,12238
56294,56690,11802
56098,56658,12093
56124,56919,11977
56328,57454,11568
56442,57131,11492
56262,57080,11743
98051,77973,52292
56059,57186,11997
56285,57869,11541
56141,57680,11769
56144,58251,11653
56369,58304,11363
56082,57981,11783
56191,58596,11536
56007,58921,11703
46580,91716,58167
56280,59283,11341
56293,58919,11373
56128,59166,11524
56105,59455,11504
56080,59737,11487
56286,59621,11295
56129,60042,11389
46421,91469,58234
46472,91371,58428
46572,91488,58438
56284,60778,11098
56384,60316,11108
56055,60486,11365
56133,61039,11152
56341,61110,10960
56109,61354,11057
56356,61437,10833
56073,61632,10960
56105,62140,10647
56320,61816,10689
56448,62440,10292
56218,62742,10216
56139,63013,10070
56265,63502,9719.7
56201,63247,9898.8
56584,51006,19738
56343,51188,19577
56240,51242,19866
56445,51086,20073
56542,51008,20344
56839,50807,20355
56667,50913,20624
98259,77151,57208
98183,77455,57313
97964,77079,57231
46209,91258,58147
56314,51128,20975
56595,50949,20963
56339,51095,21348
39797,84686,36445
39631,84473,36700
56174,51178,21704
55862,51367,21718
56301,51083,22062
56470,50973,22372
56305,51045,22794
56149,51152,22425
56575,50889,23061
56314,51019,23179
56507,50908,23397
56269,51022,23506
56453,50912,23774
56145,51067,23757
56629,51371,16983
56639,51277,17300
45202,89444,58193
45040,89428,57921
45040,89126,58150
56878,51125,17130
56829,51080,17491
56562,51258,17653
56486,51252,18005
56794,51030,17890
56451,51216,18423
56576,51824,15955
56735,51568,16176
56445,51810,16256
56756,51438,16454
56559,51597,16502
56690,51408,16701
44869,89083,57887
44711,88849,57793
44856,88734,58095
39983,84693,35949
39841,84443,36111
39929,84755,36152
56696,51989,15393
56473,52051,15727
56385,52309,15456
56319,52051,16033
56576,52856,14294
56654,52603,14498
56421,52856,14597
56756,52317,14724
56487,52584,14846
56297,52591,15193
98085,77139,52313
98395,77189,52559
56389,53097,14339
56195,53159,14631
56394,53498,13815
56284,53762,13722
56495,54215,12840
56673,53834,12866
56449,54005,13130
56593,53677,13194
56385,53868,13401
56269,54129,13355
56702,54048,12602
56355,54590,12783
56282,54333,13136
56537,54652,12410
56746,54551,12122
56730,54307,12332
56339,54877,12599
56444,55006,12328
56563,54367,12585
56627,54842,12124
56556,55146,12054
56524,55974,11711
56707,55905,11480
56641,55611,11687
56456,55779,11891
56622,56242,11484
38030,81898,38811
38193,82145,38593
56457,56846,11539
56634,57004,11275
56653,56606,11345
56679,57369,11142
56836,57124,11005
56495,57620,11321
56514,57315,11358
56709,57728,11048
56861,57412,10926
56656,58201,11044
56492,57936,11270
38134,75629,36571
38211,75582,36288
38147,75336,36699
56532,58508,11151
56715,59014,10917
56752,58584,10907
56525,58801,11131
56488,59135,11138
56445,59399,11157
56638,59328,10972
40107,84799,35710
40042,84949,36028
40218,85196,35797
56523,60589,10940
56706,60600,10789
56647,60325,10879
56601,60884,10814
56546,61227,10760
56793,61123,10606
98010,77604,52243
56625,61517,10602
56620,61896,10457
56384,62147,10476
56701,62442,10185
56589,62685,10113
56439,63003,9989.2
56490,63296,9805
56530,63532,9659.3
56820,63434,9669.5
56875,50773,20750
56895,50754,21098
56949,50715,21442
56688,50877,21406
56830,50782,21786
56859,50758,22287
56601,50910,22041
56952,50703,22657
56671,50850,22705
56907,50720,22995
56737,50796,23296
56984,50673,23423
56739,50783,23600
56989,50661,23767
56757,50758,23978
57076,51056,16785
57143,50928,17058
57395,50686,17220
57249,50720,17620
57069,50915,17368
37552,84037,41198
37377,84013,41488
37538,84348,41412
56993,50913,17669
57053,50826,17894
73605,85278,59206
73417,85586,59386
73454,85347,59349
56724,50988,18568
56692,51055,18238
56948,50858,18226
56952,50813,18573
57236,50604,18492
56651,51011,18902
56857,50861,18849
56998,50733,19171
57062,50708,18797
56755,50920,19093
56715,50931,19383
56917,50775,19564
56913,50766,19940
56663,50936,20087
57031,51480,15722
57156,51267,15966
56934,51447,16019
56915,51255,16584
57091,51144,16465
56843,51236,16833
56833,52068,14978
56989,51766,15214
73719,84204,58935
73810,84457,58832
73691,84479,59015
56875,51718,15545
57129,51523,15419
56800,51650,15847
57049,52345,14103
57099,52135,14341
56892,52342,14418
39952,85346,36644
39854,85031,36609
56581,52290,15108
56914,52902,13530
57008,52565,13840
56762,52856,13916
56834,52572,14187
56731,53331,13328
56594,53218,13764
56527,53080,14087
56489,53573,13529
56362,53354,14060
57086,53642,12282
56883,53732,12565
56900,53986,12300
56919,54463,11898
56905,54254,12073
56908,54950,11616
57015,54573,11676
56813,54739,11886
56716,54979,11893
57155,54723,11382
56889,55331,11456
56692,55261,11776
57110,55045,11283
56993,55603,11211
56825,55672,11405
56865,55979,11250
57072,55801,11049
56838,56756,11079
56843,56392,11160
57078,57182,10729
57004,56894,10859
57013,57504,10749
56903,57678,10841
57057,58148,10634
57087,57765,10639
56880,57965,10832
73665,82506,58578
73728,82804,58545
73639,82733,58711
56874,58298,10804
73552,81484,58070
73542,81632,58366
73447,81241,58300
56904,58848,10741
57046,58519,10622
73391,80965,58161
73320,80952,58496
56916,59285,10713
56758,59563,10845
40096,85238,36157
39947,84971,36303
56566,59662,11017
56800,59852,10791
72995,87133,59542
73135,87329,59409
72909,87341,59547
57015,59981,10603
56776,60103,10793
40024,87374,38935
40130,87375,38631
39980,87141,38703
72615,78812,57930
72743,79075,57769
72701,79015,57986
56854,60748,10644
57098,60638,10483
56893,60399,10667
57002,60930,10501
57051,61167,10421
56893,61370,10470
57068,61457,10341
57099,61750,10245
56868,61670,10395
57123,61991,10165
56887,61969,10284
56946,62248,10158
56673,62193,10304
56898,62556,10061
56990,63130,9784.1
57182,62772,9878.6
56789,62903,9941
56713,63144,9839.4
57196,63388,9634.5
57031,63707,9509.3
57285,50512,19222
57247,50558,18903
57323,50470,19631
57131,50620,19463
57174,50577,19945
57101,50636,19693
57303,50482,20230
57074,50646,20197
57107,50621,20518
57430,50409,21041
57159,50585,20883
57379,50434,20627
57494,50382,21467
57190,50567,21245
57426,50436,21861
57156,50591,21656
57418,50451,22249
57122,50613,22036
57431,50454,22630
57152,50599,22452
57445,50453,22942
57187,50581,22794
57569,50399,23287
57234,50557,23159
57569,50404,23730
57276,50536,23563
57304,51275,15604
57639,50960,15625
57412,51051,15935
98247,76916,57120
97971,76748,57095
57312,50933,16546
57497,50707,16798
57560,50737,16511
57283,50859,16884
57407,51585,14714
57462,51389,14998
57244,51574,15074
57286,52051,14110
57296,51861,14418
71443,76797,56984
71616,77025,57075
71458,76782,57286
57147,51801,14827
57550,52039,13586
57463,51988,13861
57259,52284,13779
57235,52834,12960
57310,52590,13173
57125,52787,13259
57167,52571,13504
57422,52315,13385
57286,53374,12193
57315,53110,12434
57081,53418,12522
57379,52853,12640
57129,53138,12765
56883,53437,12888
57006,53076,13095
57109,53915,12002
57274,53599,11997
57376,54048,11485
57307,53824,11755
57117,54208,11765
57357,54565,11195
57243,54402,11446
40243,71197,42851
40212,71351,43188
40036,71481,42888
57444,54766,10984
57282,54845,11151
57320,55134,10981
57400,55511,10762
57585,55203,10655
57179,55544,11004
57109,55318,11169
57243,55834,10843
70993,76194,57061
71149,76416,56841
71127,76362,57123
57076,56107,10959
57340,56190,10649
71291,76596,56961
71373,76672,57241
57341,57134,10472
57223,56834,10638
57095,56513,10838
70972,76192,56761
70840,76012,56993
70768,75937,56669
57212,57440,10557
57467,57440,10318
57305,57665,10440
57482,58111,10259
57480,57759,10279
57276,57942,10444
47796,61191,20804
57256,58312,10442
57290,58616,10404
57507,58477,10231
70560,75678,56646
70697,75839,56931
57187,58962,10485
36748,80717,41065
36821,81084,41041
36918,80830,40720
57239,59385,10440
57187,59764,10475
57468,59715,10268
56980,59615,10646
36660,80384,41162
36597,80550,41359
36725,76510,43613
36835,76381,43971
36648,76707,43888
57277,59964,10402
57212,60280,10436
97921,76704,52254
98243,76827,52490
57368,60634,10303
57511,60970,10181
57217,60922,10361
57290,61209,10268
70382,75439,56474
70366,75427,56809
57323,61521,10187
57353,61839,10098
57356,62184,10008
57439,62533,9876.4
57165,62460,9996.6
57487,62790,9785.3
57367,63082,9717.9
57431,63677,9489.6
57931,50102,18118
57847,50128,18479
57698,50279,18171
57897,50059,18864
57641,50265,18746
57426,50436,18699
57481,50372,18992
57679,50216,19053
57834,50091,19257
57784,50123,19603
57546,50307,19342
57453,50370,19967
57741,50158,19984
57558,50300,20335
69653,74503,56347
69706,74608,56607
69560,74423,56572
57724,50199,20714
57696,50240,21125
68675,73414,56385
68774,73450,56079
68830,73579,56416
57867,50183,21854
57661,50294,21741
57856,50164,21498
57664,50306,22031
57903,50187,22203
57665,50323,22412
57990,50165,22522
57738,50306,22869
57943,50226,23217
57832,50287,23581
57900,50664,15805
57638,50839,15975
57785,50639,16201
57750,50552,16606
58022,50377,16415
57968,50321,16799
67879,72504,55838
67823,72523,56073
67651,72327,55962
57683,50503,17006
57665,50448,17317
57907,50283,17175
57522,50508,17596
58210,49889,18076
58074,49966,18346
57411,50553,17844
57606,50393,17873
57551,50361,18461
57457,50469,18168
57693,51172,14967
57796,50958,15246
57544,51193,15258
67731,72310,55689
57893,50783,15476
58032,50757,15192
57606,51375,14716
57865,51624,13653
57764,51592,13943
57660,51822,13738
57716,52323,12708
57801,52074,12942
57554,52347,13036
57894,51821,13192
57771,51836,13457
57645,52090,13278
57476,52587,12822
57598,52633,12493
57628,53083,11886
57716,52750,12099
57470,53101,12151
57471,53319,11924
57492,52888,12364
57640,53347,11618
57441,53570,11749
57589,53927,11262
57507,53700,11542
57574,54446,10980
57780,54372,10769
57701,54128,10991
57467,54239,11235
57642,54669,10793
57539,54939,10799
57778,54881,10557
57632,55487,10521
57877,55520,10268
57804,55219,10420
57718,55734,10373
67274,71965,55942
67511,72131,55785
67447,72156,56011
57481,55806,10594
57638,56042,10382
78745,62881,25496
78916,63207,25721
78791,62902,25847
57827,56282,10163
57556,56441,10385
57760,56730,10154
57583,57087,10259
57872,57115,10020
57455,56788,10419
57690,57337,10144
57672,57603,10138
57857,57446,10007
57675,57915,10119
