"Points:0","Points:1","Points:2"
-1.8197,10.973,-2.3032
-1.8305,10.96,-2.329
-1.7978,10.978,-2.2853
-1.8125,10.96,-2.3218
-1.8223,10.942,-2.3572
-1.8473,10.933,-2.3795
-1.8795,10.919,-2.4138
-1.849,10.922,-2.4
-1.8695,10.909,-2.4277
-1.8843,10.907,-2.4343
-1.8994,10.906,-2.4416
-1.889,10.895,-2.4556
-1.8785,10.886,-2.4696
-1.8591,10.899,-2.4419
-1.8542,10.91,-2.421
-1.8356,10.911,-2.415
-1.8406,10.901,-2.436
-1.8171,10.913,-2.4095
-1.8116,10.924,-2.3881
-1.8306,10.922,-2.394
-1.7988,10.94,-2.3552
-1.7967,10.95,-2.3348
-1.7741,10.948,-2.3335
-1.7867,10.933,-2.3662
-1.7615,10.942,-2.3439
-1.748,10.957,-2.3109
-1.7713,10.958,-2.3127
-1.7556,10.965,-2.2959
-1.7618,10.974,-2.2801
-1.7945,10.961,-2.3149
-1.7799,10.976,-2.2826
-1.7471,10.988,-2.2476
-1.765,10.99,-2.2504
-1.7827,10.993,-2.2534
-1.7583,11.004,-2.2214
-1.7408,11.001,-2.2182
-1.7326,11.011,-2.195
-1.7507,11.016,-2.1959
-1.7733,11.007,-2.2244
-1.7634,11.02,-2.197
-1.7883,11.01,-2.2276
-1.8005,10.996,-2.2567
-1.8197,11.002,-2.2574
-1.8403,10.988,-2.2894
-1.8407,11,-2.2724
-1.8081,11.016,-2.2291
-1.8389,11.009,-2.2586
-1.8226,11.023,-2.2291
-1.791,11.03,-2.1987
-1.806,11.036,-2.1995
-1.8366,11.029,-2.2295
-1.8612,11.01,-2.27
-1.8827,11.012,-2.2814
-1.8818,10.999,-2.2971
-1.9038,11.001,-2.3085
-1.9049,11.014,-2.2938
-1.8815,11.023,-2.2674
-1.8586,11.032,-2.2418
-1.88,11.034,-2.2542
-1.9033,11.025,-2.2803
-1.883,11.041,-2.2488
-1.9207,11.028,-2.2906
-1.9264,11.016,-2.3063
-1.9432,10.999,-2.3369
-1.9523,11.004,-2.3378
-1.9748,10.99,-2.3688
-1.9659,10.984,-2.3681
-1.9882,10.97,-2.4
-2.014,10.972,-2.4169
-2.0232,10.956,-2.4405
-2.0093,10.951,-2.4359
-2.0322,10.94,-2.4655
-2.0511,10.942,-2.4788
-2.0572,10.923,-2.5048
-2.0449,10.922,-2.4966
-2.0455,10.91,-2.5106
-2.0318,10.921,-2.4882
-2.0307,10.902,-2.5112
-2.0051,10.92,-2.4709
-2.0149,10.933,-2.4615
-1.995,10.947,-2.4316
-1.979,10.964,-2.3997
-1.9694,10.959,-2.3997
-1.9568,10.979,-2.3677
-1.9473,10.974,-2.3674
-1.934,10.994,-2.3362
-1.9246,10.989,-2.3357
-1.9375,10.97,-2.3674
-1.9026,10.987,-2.3245
-1.9194,10.972,-2.3543
-1.9207,10.961,-2.3687
-1.95,10.95,-2.4001
-1.9328,10.944,-2.3987
-1.9651,10.932,-2.4325
-1.9515,10.926,-2.4335
-1.9797,10.913,-2.4653
-1.9624,10.908,-2.4643
-1.9927,10.898,-2.4932
-2.0056,10.901,-2.4962
-1.9928,10.917,-2.4681
-1.9786,10.938,-2.4317
-2.0187,10.888,-2.5217
-2.0053,10.883,-2.5221
-1.9797,10.889,-2.4993
-1.9933,10.874,-2.5284
-1.9749,10.882,-2.5082
-1.9485,10.914,-2.4486
-1.97,10.874,-2.517
-1.9885,10.867,-2.537
-1.9835,10.86,-2.546
-1.9796,10.85,-2.5599
-1.9943,10.846,-2.5722
-2.0063,10.859,-2.5578
-2.0177,10.843,-2.5892
-2.0037,10.834,-2.5966
-2.0305,10.828,-2.6204
-2.0195,10.825,-2.6207
-2.048,10.816,-2.6535
-2.0467,10.801,-2.6821
-2.0642,10.804,-2.688
-2.0791,10.792,-2.7234
-2.081,10.808,-2.6927
-2.0727,10.814,-2.6746
-2.0606,10.814,-2.664
-2.0568,10.826,-2.6409
-2.0689,10.825,-2.651
-2.0691,10.834,-2.6356
-2.0562,10.836,-2.6239
-2.043,10.836,-2.6139
-2.0439,10.827,-2.6305
-2.0553,10.845,-2.6076
-2.0312,10.852,-2.5823
-2.0433,10.861,-2.5761
-2.0185,10.867,-2.5516
-2.0304,10.876,-2.5457
-2.0548,10.87,-2.5703
-2.0671,10.855,-2.6017
-2.0783,10.865,-2.5962
-2.0793,10.854,-2.6123
-2.0923,10.854,-2.6245
-2.0893,10.867,-2.6036
-2.0903,10.876,-2.5912
-2.0999,10.869,-2.6111
-2.103,10.856,-2.6319
-2.1131,10.858,-2.6395
-2.1044,10.844,-2.6511
-2.1151,10.846,-2.6599
-2.1163,10.835,-2.6799
-2.1014,10.828,-2.6743
-2.091,10.836,-2.6509
-2.0808,10.824,-2.6616
-2.0894,10.818,-2.6798
-2.0975,10.813,-2.6981
-2.0954,10.797,-2.7288
-2.1119,10.803,-2.7337
-2.113,10.819,-2.7039
-2.12,10.814,-2.7218
-2.1217,10.806,-2.7395
-2.125,10.794,-2.771
-2.1091,10.788,-2.7652
-2.1222,10.78,-2.8026
-2.1312,10.785,-2.8023
-2.1368,10.777,-2.8343
-2.1274,10.775,-2.8246
-2.1187,10.767,-2.834
-2.106,10.774,-2.7966
-2.0998,10.762,-2.8243
-2.0868,10.77,-2.7876
-2.0923,10.782,-2.7597
-2.0806,10.758,-2.8154
-2.0899,10.755,-2.8356
-2.0743,10.752,-2.8309
-2.099,10.752,-2.856
-2.1088,10.759,-2.8451
-2.1252,10.763,-2.8564
-2.1362,10.758,-2.8928
-2.1324,10.77,-2.8478
-2.1411,10.765,-2.8774
-2.1548,10.769,-2.8927
-2.1631,10.765,-2.923
-2.1595,10.777,-2.8774
-2.1681,10.773,-2.9081
-2.181,10.769,-2.9519
-2.1759,10.761,-2.9653
-2.1905,10.767,-2.9822
-2.1887,10.758,-3.0069
-2.2009,10.765,-3.0143
-2.1997,10.752,-3.051
-2.213,10.761,-3.0558
-2.2123,10.754,-3.0754
-2.2317,10.755,-3.12
-2.2287,10.762,-3.0907
-2.2505,10.759,-3.1506
-2.2546,10.751,-3.1802
-2.2705,10.764,-3.1824
-2.271,10.753,-3.2119
-2.2878,10.755,-3.2441
-2.2709,10.742,-3.242
-2.2542,10.741,-3.2101
-2.2571,10.733,-3.239
-2.274,10.735,-3.2707
-2.2597,10.726,-3.2675
-2.2511,10.727,-3.2469
-2.2333,10.734,-3.1871
-2.2379,10.739,-3.1783
-2.2129,10.739,-3.1248
-2.2348,10.747,-3.1499
-2.2115,10.748,-3.0943
-2.2286,10.728,-3.1957
-2.2448,10.72,-3.2548
-2.2292,10.722,-3.2187
-2.2168,10.718,-3.2065
-2.2295,10.715,-3.2418
-2.2463,10.71,-3.2943
-2.2307,10.708,-3.2712
-2.2565,10.707,-3.3289
-2.2711,10.715,-3.3315
-2.2616,10.718,-3.2971
-2.2862,10.723,-3.3343
-2.2761,10.727,-3.2999
-2.3009,10.733,-3.3372
-2.309,10.728,-3.3709
-2.2958,10.72,-3.3698
-2.3157,10.724,-3.4023
-2.3029,10.716,-3.4021
-2.3223,10.72,-3.4367
-2.3082,10.711,-3.4357
-2.3169,10.709,-3.4696
-2.2991,10.701,-3.4536
-2.2901,10.708,-3.402
-2.283,10.697,-3.4343
-2.275,10.7,-3.3988
-2.2669,10.692,-3.4155
-2.255,10.695,-3.3773
-2.2662,10.704,-3.3637
-2.2811,10.711,-3.3667
-2.2457,10.698,-3.3429
-2.234,10.69,-3.3574
-2.2429,10.687,-3.3914
-2.2238,10.683,-3.3721
-2.2356,10.682,-3.4024
-2.2198,10.678,-3.3915
-2.2036,10.68,-3.3521
-2.2016,10.674,-3.3812
-2.201,10.671,-3.3981
-2.1862,10.67,-3.385
-2.2059,10.668,-3.427
-2.196,10.663,-3.4432
-2.1828,10.665,-3.4128
-2.1818,10.662,-3.43
-2.189,10.656,-3.4835
-2.2053,10.659,-3.48
-2.2182,10.661,-3.4912
-2.2125,10.664,-3.4596
-2.2248,10.666,-3.471
-2.2384,10.662,-3.5154
-2.2438,10.668,-3.4942
-2.2399,10.672,-3.465
-2.2595,10.675,-3.486
-2.2536,10.669,-3.5066
-2.2618,10.671,-3.5171
-2.247,10.664,-3.5252
-2.2561,10.666,-3.5278
-2.2455,10.661,-3.5377
-2.2336,10.658,-3.5335
-2.2242,10.657,-3.5227
-2.2166,10.654,-3.529
-2.2121,10.656,-3.5089
-2.2101,10.652,-3.5324
-2.198,10.652,-3.5194
-2.1853,10.652,-3.5056
-2.183,10.648,-3.5303
-2.1952,10.648,-3.5426
-2.1799,10.645,-3.5538
-2.1911,10.645,-3.5637
-2.1758,10.642,-3.5756
-2.1938,10.643,-3.576
-2.1851,10.64,-3.5889
-2.1739,10.64,-3.5876
-2.2014,10.64,-3.5878
-2.1924,10.637,-3.5991
-2.2086,10.637,-3.5983
-2.1984,10.634,-3.6076
-2.2151,10.633,-3.6068
-2.2244,10.637,-3.5981
-2.2268,10.631,-3.6094
-2.237,10.636,-3.5994
-2.2341,10.641,-3.589
-2.2174,10.641,-3.5881
-2.2266,10.645,-3.5788
-2.2427,10.645,-3.581
-2.2458,10.64,-3.5912
-2.254,10.646,-3.5815
-2.2485,10.65,-3.5711
-2.2404,10.649,-3.5708
-2.2433,10.651,-3.5658
-2.2543,10.655,-3.5611
-2.2595,10.651,-3.5719
-2.2626,10.655,-3.5656
-2.2682,10.661,-3.5551
-2.2603,10.661,-3.5512
-2.2494,10.657,-3.5549
-2.2382,10.652,-3.5603
-2.2446,10.657,-3.5485
-2.236,10.655,-3.5484
-2.2227,10.651,-3.5567
-2.2254,10.648,-3.5681
-2.2078,10.646,-3.5664
-2.2053,10.648,-3.5531
-2.2197,10.653,-3.5429
-2.21,10.644,-3.5771
-2.256,10.663,-3.539
-2.2669,10.666,-3.5407
-2.2714,10.664,-3.55
-2.2813,10.671,-3.541
-2.2801,10.675,-3.5303
-2.2644,10.669,-3.5305
-2.2716,10.673,-3.5241
-2.2876,10.682,-3.5174
-2.2951,10.683,-3.5242
-2.2881,10.676,-3.5362
-2.3046,10.684,-3.5336
-2.3042,10.688,-3.525
-2.303,10.689,-3.5185
-2.295,10.686,-3.5143
-2.3037,10.693,-3.5083
-2.2955,10.689,-3.5028
-2.2785,10.679,-3.5092
-2.2862,10.687,-3.4916
-2.301,10.694,-3.4936
-2.3093,10.698,-3.4986
-2.3072,10.7,-3.4833
-2.323,10.707,-3.4957
-2.317,10.699,-3.5119
-2.3239,10.704,-3.5099
-2.3333,10.711,-3.5083
-2.3387,10.719,-3.4937
-2.3486,10.723,-3.5067
-2.3566,10.733,-3.4934
-2.3622,10.734,-3.5055
-2.3578,10.72,-3.528
-2.3423,10.713,-3.5192
-2.347,10.708,-3.5355
-2.3364,10.702,-3.5331
-2.3307,10.702,-3.5271
-2.321,10.691,-3.5362
-2.3231,10.696,-3.5285
-2.3103,10.687,-3.5329
-2.3129,10.692,-3.5261
-2.3254,10.701,-3.5215
-2.31,10.694,-3.515
-2.3078,10.683,-3.5399
-2.2961,10.676,-3.5421
-2.2996,10.675,-3.5484
-2.3111,10.68,-3.5473
-2.3218,10.685,-3.5475
-2.3216,10.679,-3.5565
-2.3032,10.673,-3.5545
-2.3108,10.668,-3.5664
-2.2925,10.664,-3.5628
-2.289,10.667,-3.5565
-2.2858,10.669,-3.5505
-2.2761,10.661,-3.5591
-2.2858,10.662,-3.5637
-2.2828,10.657,-3.5708
-2.2708,10.655,-3.57
-2.2678,10.651,-3.5762
-2.2776,10.648,-3.5835
-2.2872,10.653,-3.578
-2.2974,10.661,-3.5698
-2.3011,10.658,-3.576
-2.3086,10.656,-3.5646
-2.3254,10.675,-3.5484
-2.3193,10.662,-3.5513
-2.3064,10.644,-3.5625
-2.2993,10.646,-3.5738
-2.2917,10.634,-3.58
-2.2825,10.632,-3.5925
-2.292,10.649,-3.5853
-2.283,10.64,-3.5948
-2.2695,10.64,-3.5931
-2.2649,10.647,-3.5823
-2.2572,10.641,-3.5914
-2.2612,10.634,-3.6024
-2.2745,10.632,-3.6042
-2.2662,10.625,-3.6136
-2.2695,10.624,-3.6086
-2.2692,10.612,-3.6053
-2.2838,10.62,-3.5867
-2.2666,10.59,-3.604
-2.2597,10.593,-3.6145
-2.2504,10.575,-3.6248
-2.2565,10.565,-3.6155
-2.2497,10.549,-3.6252
-2.2387,10.557,-3.6401
-2.2364,10.569,-3.6438
-2.2304,10.542,-3.6521
-2.223,10.545,-3.662
-2.2187,10.529,-3.6696
-2.2299,10.524,-3.6554
-2.2249,10.51,-3.6656
-2.2347,10.5,-3.656
-2.236,10.515,-3.6494
-2.2419,10.527,-3.6387
-2.2432,10.506,-3.6428
-2.2541,10.513,-3.6261
-2.2473,10.497,-3.6413
-2.2709,10.496,-3.6109
-2.2824,10.506,-3.5913
-2.2917,10.49,-3.5865
-2.3088,10.499,-3.5591
-2.3157,10.51,-3.544
-2.3423,10.503,-3.5097
-2.3354,10.493,-3.5254
-2.3248,10.482,-3.547
-2.302,10.476,-3.5819
-2.3218,10.461,-3.5659
-2.2976,10.456,-3.6017
-2.2835,10.475,-3.6062
-2.283,10.458,-3.6186
-2.2944,10.436,-3.6215
-2.2815,10.448,-3.6282
-2.2852,10.434,-3.6346
-2.2929,10.423,-3.634
-2.3083,10.417,-3.6208
-2.3076,10.405,-3.6323
-2.3226,10.399,-3.6203
-2.3133,10.396,-3.6332
-2.292,10.413,-3.6445
-2.3042,10.396,-3.6438
-2.295,10.394,-3.6543
-2.2787,10.407,-3.6637
-2.2762,10.42,-3.6568
-2.2766,10.432,-3.6468
-2.2642,10.443,-3.653
-2.2687,10.46,-3.6351
-2.2582,10.457,-3.6499
-2.2547,10.47,-3.6461
-2.2638,10.473,-3.6328
-2.2597,10.486,-3.6305
-2.2416,10.48,-3.6568
-2.2442,10.488,-3.6495
-2.2302,10.489,-3.6667
-2.2334,10.475,-3.6699
-2.2452,10.468,-3.6594
-2.2372,10.463,-3.6721
-2.2261,10.47,-3.6814
-2.2231,10.484,-3.6784
-2.2153,10.481,-3.6897
-2.2197,10.464,-3.6932
-2.2302,10.457,-3.6847
-2.2238,10.448,-3.6982
-2.2358,10.441,-3.6886
-2.2426,10.448,-3.6754
-2.2481,10.434,-3.6789
-2.2486,10.424,-3.6855
-2.2351,10.42,-3.7007
-2.2267,10.438,-3.7009
-2.2141,10.436,-3.715
-2.2121,10.456,-3.7073
-2.1996,10.466,-3.7169
-2.1849,10.461,-3.7353
-2.1877,10.48,-3.7253
-2.1981,10.486,-3.7093
-2.1889,10.501,-3.716
-2.1763,10.522,-3.7286
-2.1726,10.497,-3.7383
-2.1579,10.52,-3.7491
-2.1655,10.531,-3.7405
-2.1735,10.542,-3.7305
-2.1359,10.545,-3.756
-2.1439,10.552,-3.7465
-2.164,10.548,-3.7343
-2.1671,10.554,-3.7285
-2.1515,10.559,-3.7365
-2.1718,10.558,-3.7227
-2.1797,10.55,-3.7222
-2.1835,10.555,-3.7168
-2.1784,10.563,-3.7152
-2.1633,10.567,-3.7228
-2.17,10.571,-3.715
-2.156,10.574,-3.7225
-2.164,10.577,-3.7139
-2.1764,10.575,-3.7072
-2.182,10.568,-3.7094
-2.1886,10.575,-3.6995
-2.1962,10.568,-3.6999
-2.1918,10.564,-3.7057
-2.1967,10.556,-3.6984
-2.2004,10.566,-3.6938
-2.2115,10.562,-3.678
-2.2032,10.548,-3.6892
-2.2098,10.549,-3.68
-2.2229,10.57,-3.6628
-2.2233,10.561,-3.6616
-2.235,10.579,-3.6469
-2.2458,10.585,-3.6326
-2.2458,10.599,-3.6352
-2.2361,10.591,-3.6471
-2.227,10.582,-3.6584
-2.2161,10.585,-3.6742
-2.2136,10.574,-3.676
-2.2038,10.575,-3.69
-2.198,10.582,-3.687
-2.1945,10.589,-3.6826
-2.2102,10.593,-3.6697
-2.2038,10.596,-3.669
-2.1926,10.597,-3.6744
-2.1715,10.593,-3.6919
-2.16,10.586,-3.708
-2.1497,10.592,-3.7095
-2.1558,10.595,-3.7011
-2.1687,10.601,-3.6842
-2.1818,10.599,-3.6782
-2.1904,10.605,-3.6658
-2.2012,10.604,-3.6611
-2.1989,10.611,-3.6526
-2.2087,10.61,-3.6489
-2.206,10.617,-3.6406
-2.222,10.615,-3.6362
-2.2223,10.606,-3.649
-2.2343,10.609,-3.6403
-2.2318,10.617,-3.6303
-2.2439,10.617,-3.6273
-2.2413,10.622,-3.622
-2.229,10.625,-3.62
-2.2398,10.63,-3.6097
-2.2172,10.624,-3.6241
-2.216,10.63,-3.6127
-2.2112,10.627,-3.6202
-2.2057,10.624,-3.6282
-2.2138,10.62,-3.6323
-2.195,10.621,-3.6381
-2.1969,10.628,-3.6233
-2.2051,10.63,-3.6162
-2.1882,10.626,-3.6308
-2.1855,10.622,-3.6401
-2.1734,10.622,-3.6449
-2.1764,10.626,-3.6352
-2.1639,10.626,-3.6402
-2.1614,10.623,-3.6497
-2.1496,10.625,-3.6516
-2.1519,10.628,-3.6416
-2.1397,10.63,-3.6432
-2.1284,10.627,-3.6624
-2.1202,10.631,-3.6546
-2.1111,10.628,-3.6737
-2.117,10.624,-3.6814
-2.1006,10.628,-3.6838
-2.1023,10.625,-3.6912
-2.084,10.63,-3.6997
-2.084,10.633,-3.6866
-2.0942,10.632,-3.6765
-2.0737,10.633,-3.7005
-2.0633,10.634,-3.7142
-2.0732,10.63,-3.7132
-2.0884,10.625,-3.7069
-2.0828,10.625,-3.7135
-2.0716,10.625,-3.728
-2.0624,10.63,-3.7265
-2.0608,10.626,-3.7387
-2.0484,10.633,-3.7399
-2.0501,10.637,-3.7266
-2.0366,10.64,-3.7402
-2.0351,10.636,-3.7527
-2.0224,10.644,-3.7529
-2.0195,10.642,-3.7647
-2.0085,10.65,-3.7649
-2.0355,10.633,-3.7608
-2.0089,10.652,-3.7537
-2.0246,10.646,-3.7406
-2.0113,10.654,-3.7407
-1.9882,10.665,-3.7526
-1.9925,10.661,-3.759
-2.0129,10.655,-3.7276
-2.0253,10.649,-3.727
-2.0255,10.65,-3.7139
-2.0383,10.645,-3.7139
-2.0446,10.643,-3.7074
-2.051,10.639,-3.7142
-2.0378,10.643,-3.7267
-2.0637,10.637,-3.7014
-2.0543,10.641,-3.6978
-2.038,10.647,-3.7004
-2.0211,10.654,-3.6982
-2.0089,10.658,-3.7119
-2.0468,10.629,-3.7515
-2.0587,10.622,-3.7504
-2.0696,10.621,-3.74
-2.0784,10.614,-3.7412
-2.0756,10.609,-3.753
-2.0871,10.608,-3.7427
-2.0898,10.601,-3.7496
-2.0788,10.595,-3.7674
-2.0954,10.592,-3.7546
-2.0899,10.588,-3.7633
-2.0839,10.585,-3.7717
-2.0667,10.589,-3.7842
-2.0538,10.6,-3.7873
-2.0514,10.594,-3.7951
-2.0537,10.585,-3.8
-2.0711,10.58,-3.7879
-2.0725,10.571,-3.7929
-2.0351,10.584,-3.8181
-2.0357,10.592,-3.812
-2.0365,10.599,-3.8057
-2.0171,10.6,-3.8243
-2.018,10.607,-3.818
-1.9995,10.616,-3.8297
-1.9974,10.61,-3.8366
-1.9962,10.603,-3.8428
-2.0136,10.584,-3.837
-1.9943,10.595,-3.8486
-1.9917,10.587,-3.8546
-1.9681,10.592,-3.8723
-1.9994,10.577,-3.852
-2.0086,10.566,-3.8482
-1.9612,10.571,-3.8848
-1.9355,10.588,-3.9002
-1.9319,10.566,-3.9115
-1.9623,10.539,-3.8953
-1.9051,10.594,-3.9242
-2.0308,10.565,-3.8309
-2.0514,10.557,-3.8174
-2.075,10.545,-3.8028
-2.0635,10.557,-3.8076
-2.098,10.549,-3.7833
-2.1418,10.53,-3.7577
-2.1388,10.538,-3.757
-2.1147,10.554,-3.7679
-2.1306,10.557,-3.7536
-2.1088,10.565,-3.7657
-2.0935,10.563,-3.7797
-2.0888,10.575,-3.7755
-2.0732,10.564,-3.7959
-2.1128,10.576,-3.7548
-2.1012,10.582,-3.7592
-2.1261,10.58,-3.7399
-2.1119,10.59,-3.7418
-2.1009,10.595,-3.7457
-2.1236,10.594,-3.7273
-2.1362,10.587,-3.7248
-2.14,10.597,-3.7107
-2.119,10.602,-3.7214
-2.1347,10.604,-3.7041
-2.114,10.609,-3.7147
-2.099,10.607,-3.732
-2.0974,10.614,-3.722
-2.1091,10.616,-3.7067
-2.1289,10.612,-3.6968
-2.1231,10.618,-3.6892
-2.144,10.615,-3.678
-2.1469,10.61,-3.6864
-2.1502,10.603,-3.6944
-2.1656,10.608,-3.6761
-2.1786,10.606,-3.6706
-2.1868,10.612,-3.6576
-2.1748,10.613,-3.6623
-2.1623,10.614,-3.6678
-2.1711,10.619,-3.654
-2.1587,10.62,-3.6592
-2.1827,10.618,-3.6494
-2.1376,10.621,-3.67
-2.1949,10.617,-3.6447
-2.1039,10.622,-3.6984
-2.0927,10.62,-3.7139
-2.0809,10.619,-3.7295
-2.09,10.613,-3.7308
-2.1116,10.6,-3.7297
-2.1492,10.58,-3.7221
-2.1438,10.574,-3.7317
-2.1247,10.569,-3.7504
-2.146,10.567,-3.7351
-2.1387,10.564,-3.7431
-2.1683,10.581,-3.7077
-2.1846,10.581,-3.6966
-2.1355,10.521,-3.7645
-2.149,10.506,-3.7578
-2.1602,10.474,-3.7539
-2.1753,10.476,-3.7407
-2.1827,10.438,-3.7415
-2.1506,10.456,-3.7635
-2.1835,10.406,-3.745
-2.2058,10.414,-3.7269
-2.1969,10.389,-3.7366
-2.2306,10.394,-3.7102
-2.2399,10.367,-3.7056
-2.2576,10.374,-3.6919
-2.2539,10.384,-3.6936
-2.2542,10.4,-3.69
-2.2635,10.401,-3.6814
-2.2749,10.378,-3.6782
-2.2908,10.382,-3.6637
-2.3198,10.353,-3.6475
-2.3177,10.366,-3.6455
-2.3495,10.347,-3.6252
-2.3475,10.339,-3.6292
-2.3313,10.337,-3.6417
-2.3027,10.354,-3.6605
-2.3129,10.337,-3.6546
-2.2848,10.356,-3.6734
-2.2686,10.349,-3.6855
-2.2987,10.332,-3.6648
-2.317,10.314,-3.6527
-2.3415,10.32,-3.6358
-2.3489,10.302,-3.6315
-2.3721,10.302,-3.6164
-2.3783,10.323,-3.6098
-2.3986,10.311,-3.5979
-2.3961,10.321,-3.5971
-2.4363,10.313,-3.5705
-2.4397,10.302,-3.5721
-2.4234,10.295,-3.5844
-2.4322,10.29,-3.5761
-2.4661,10.301,-3.5473
-2.4492,10.287,-3.5593
-2.4212,10.271,-3.5825
-2.4031,10.286,-3.5977
-2.3901,10.254,-3.6065
-2.4114,10.251,-3.5891
-2.4298,10.254,-3.5709
-2.4397,10.274,-3.565
-2.448,10.26,-3.554
-2.4375,10.239,-3.5608
-2.422,10.235,-3.5762
-2.4212,10.21,-3.5752
-2.4358,10.218,-3.5601
-2.4547,10.245,-3.5442
-2.4521,10.224,-3.5436
-2.4348,10.196,-3.5597
-2.4282,10.203,-3.5671
-2.422,10.171,-3.5743
-2.4178,10.19,-3.5784
-2.4134,10.163,-3.5848
-2.4084,10.197,-3.5889
-2.3948,10.183,-3.6047
-2.3941,10.16,-3.6076
-2.4146,10.145,-3.5856
-2.4273,10.15,-3.5701
-2.4252,10.127,-3.5761
-2.4349,10.141,-3.5621
-2.4366,10.153,-3.5588
-2.4304,10.172,-3.5647
-2.44,10.177,-3.5536
-2.4462,10.157,-3.5473
-2.4436,10.131,-3.5533
-2.4532,10.136,-3.5411
-2.4561,10.162,-3.5357
-2.4505,10.18,-3.5419
-2.4586,10.193,-3.5335
-2.4667,10.186,-3.5242
-2.4657,10.166,-3.5247
-2.4629,10.14,-3.5292
-2.4737,10.15,-3.5159
-2.4764,10.171,-3.5127
-2.4805,10.163,-3.5079
-2.4849,10.153,-3.5029
-2.4826,10.133,-3.5066
-2.4717,10.122,-3.5209
-2.4801,10.106,-3.5136
-2.4904,10.119,-3.4989
-2.4932,10.137,-3.4937
-2.5019,10.122,-3.4846
-2.5035,10.141,-3.4815
-2.512,10.133,-3.4718
-2.5141,10.152,-3.4691
-2.5065,10.163,-3.4783
-2.4961,10.158,-3.49
-2.5115,10.189,-3.4752
-2.5299,10.169,-3.4521
-2.5402,10.207,-3.4475
-2.5467,10.193,-3.4371
-2.5483,10.172,-3.4312
-2.5626,10.194,-3.4191
-2.5655,10.218,-3.4229
-2.5871,10.223,-3.4004
-2.579,10.195,-3.4001
-2.6035,10.205,-3.3741
-2.5935,10.171,-3.3764
-2.5641,10.171,-3.4125
-2.579,10.148,-3.3906
-2.551,10.148,-3.4253
-2.5366,10.134,-3.4423
-2.5264,10.146,-3.4546
-2.5241,10.123,-3.4577
-2.5116,10.111,-3.4742
-2.5241,10.091,-3.4618
-2.5352,10.104,-3.4458
-2.5481,10.083,-3.4325
-2.5395,10.06,-3.45
-2.5613,10.052,-3.4227
-2.5697,10.023,-3.4233
-2.5508,10.031,-3.4466
-2.5652,10.001,-3.4436
-2.5818,9.9931,-3.4237
-2.5844,9.9771,-3.4322
-2.6022,9.9621,-3.4167
-2.5986,9.9861,-3.4024
-2.6181,9.9597,-3.3923
-2.6291,9.9353,-3.3985
-2.5874,9.9626,-3.4403
-2.6317,9.946,-3.3822
-2.6502,9.9277,-3.369
-2.6543,9.912,-3.3814
-2.6775,9.8931,-3.3654
-2.6689,9.9105,-3.356
-2.6988,9.8898,-3.3285
-2.7013,9.8757,-3.3494
-2.7254,9.8697,-3.3115
-2.7262,9.8597,-3.3332
-2.7106,9.8603,-3.3639
-2.7354,9.8468,-3.3487
-2.7517,9.8453,-3.3173
-2.7675,9.8316,-3.3298
-2.7789,9.8325,-3.298
-2.7507,9.8545,-3.2921
-2.8053,9.8209,-3.2795
-2.7933,9.8215,-3.3113
-2.8047,9.8146,-3.3185
-2.8336,9.8082,-3.2664
-2.8284,9.8071,-3.2946
-2.8141,9.809,-3.3279
-2.8251,9.804,-3.3334
-2.8546,9.7971,-3.2824
-2.8605,9.797,-3.2539
-2.8855,9.7874,-3.2409
-2.8931,9.7865,-3.2107
-2.867,9.797,-3.2246
-2.8393,9.8094,-3.2371
-2.8211,9.8032,-3.3532
-2.7553,9.8316,-3.3575
-2.7201,9.8474,-3.3775
-2.7401,9.8319,-3.3865
-2.7261,9.8313,-3.4123
-2.7229,9.8391,-3.3951
-2.7505,9.8648,-3.2659
-2.7239,9.8841,-3.2856
-2.7229,9.9008,-3.2599
-2.7545,9.8936,-3.2029
-2.7391,9.9123,-3.2098
-2.7071,9.9206,-3.2659
-2.6839,9.9261,-3.3063
-2.6972,9.9058,-3.3063
-2.6604,9.931,-3.3461
-2.6643,9.9411,-3.3273
-2.6349,9.9574,-3.3651
-2.6342,9.9738,-3.352
-2.6155,9.9841,-3.3761
-2.6152,10.003,-3.3639
-2.5968,10.013,-3.3878
-2.5975,10.04,-3.3746
-2.5836,10.046,-3.3931
-2.583,10.018,-3.4062
-2.5747,10.076,-3.3979
-2.5607,10.095,-3.4141
-2.5823,10.097,-3.3848
-2.6013,10.071,-3.3607
-2.6187,10.037,-3.3424
-2.6276,10.081,-3.3198
-2.6399,10.035,-3.3083
-2.6461,10.061,-3.292
-2.6577,10.034,-3.2784
-2.6703,9.9899,-3.2754
-2.6533,9.9897,-3.3066
-2.6351,10.014,-3.3249
-2.6346,9.9928,-3.3376
-2.6496,9.9649,-3.3318
-2.6691,9.9522,-3.3069
-2.6918,9.9462,-3.2686
-2.7206,9.9379,-3.2195
-2.6902,9.9654,-3.2551
-2.6899,9.9896,-3.2394
-2.7113,9.9866,-3.2006
-2.6982,10.03,-3.2073
-2.6761,10.032,-3.2464
-2.6803,10.067,-3.2333
-2.7065,10.065,-3.1872
-2.6876,10.101,-3.2223
-2.7063,10.107,-3.1907
-2.6911,10.137,-3.2235
-2.6628,10.124,-3.2672
-2.6557,10.091,-3.2748
